date,latitude,longitude
2007-11-30 14:36:00,39.9776,116.3298
2007-11-30 17:30:00,39.9761,116.3318
2007-11-30 17:34:00,39.9757,116.3306
2007-11-30 17:49:00,39.9754,116.3309
2007-11-30 17:53:00,39.9752,116.3350
2007-11-30 17:54:00,39.9752,116.3358
2007-11-30 17:55:00,39.9752,116.3367
2007-11-30 17:56:00,39.9752,116.3377
2007-11-30 18:00:00,39.9758,116.3382
2007-11-30 18:04:00,39.9751,116.3393
2007-11-30 18:05:00,39.9757,116.3412
2007-11-30 18:09:00,39.9752,116.3448
2007-11-30 18:13:00,39.9803,116.3479
2007-11-30 18:17:00,39.9844,116.3478
2007-11-30 18:21:00,39.9854,116.3509
2007-11-30 18:27:00,39.9854,116.3552
2007-11-30 18:31:00,39.9859,116.3591
2007-11-30 18:37:00,39.9854,116.3673
2007-11-30 18:38:00,39.9858,116.3687
2007-11-30 18:42:00,39.9857,116.3772
2007-11-30 18:46:00,39.9860,116.3797
2007-11-30 18:50:00,39.9854,116.3824
2007-11-30 18:51:00,39.9861,116.3823
2007-11-30 18:56:00,39.9867,116.3883
2007-11-30 18:57:00,39.9867,116.3888
2007-11-30 18:58:00,39.9860,116.3899
2007-11-30 19:01:00,39.9863,116.3928
2007-11-30 19:07:00,39.9867,116.4076
2007-11-30 19:08:00,39.9867,116.4077
2007-11-30 19:09:00,39.9868,116.4140
2007-11-30 19:14:00,39.9810,116.4215
2007-11-30 19:18:00,39.9849,116.4384
2007-11-30 19:19:00,39.9843,116.4406
2007-11-30 19:20:00,39.9827,116.4432
2007-11-30 19:21:00,39.9822,116.4438
2007-11-30 19:25:00,39.9798,116.4476
2007-11-30 19:30:00,39.9873,116.4567
2007-11-30 19:31:00,39.9869,116.4576
2007-11-30 19:32:00,39.9851,116.4620
2007-11-30 19:37:00,39.9816,116.4634
2007-11-30 19:38:00,39.9847,116.4595
2007-11-30 19:39:00,39.9806,116.4675
2007-11-30 19:43:00,39.9773,116.4705
2007-11-30 19:48:00,39.9792,116.4725
2007-11-30 19:49:00,39.9815,116.4784
2007-11-30 20:24:00,40.1091,116.5536
2007-11-30 20:28:00,40.1057,116.5427
2007-11-30 20:29:00,40.1061,116.5424
2007-12-02 19:23:00,40.0419,116.5280
2007-12-02 19:27:00,40.0405,116.5183
2007-12-02 19:31:00,40.0404,116.5197
2007-12-02 19:33:00,40.0389,116.5266
2007-12-02 19:35:00,40.0302,116.5212
2007-12-02 19:36:00,40.0249,116.5175
2007-12-02 19:40:00,40.0068,116.5024
2007-12-02 19:41:00,40.0052,116.5005
2007-12-02 19:42:00,40.0014,116.4960
2007-12-02 19:43:00,39.9964,116.4907
2007-12-02 19:44:00,39.9923,116.4868
2007-12-02 19:46:00,39.9896,116.4831
2007-12-02 19:47:00,39.9843,116.4779
2007-12-02 19:50:00,39.9908,116.4641
2007-12-02 19:55:00,39.9844,116.4510
2007-12-02 19:56:00,39.9814,116.4502
2007-12-02 19:57:00,39.9833,116.4433
2007-12-02 19:58:00,39.9868,116.4384
2007-12-02 20:00:00,39.9878,116.4188
2007-12-02 20:04:00,39.9872,116.4032
2007-12-02 20:05:00,39.9871,116.3990
2007-12-02 20:06:00,39.9872,116.3959
2007-12-02 20:07:00,39.9869,116.3884
2007-12-02 20:08:00,39.9867,116.3789
2007-12-03 07:12:00,39.9830,116.3480
2007-12-03 07:13:00,39.9827,116.3476
2007-12-03 07:23:00,39.9505,116.3490
2007-12-03 07:28:00,39.9453,116.3499
2007-12-03 07:29:00,39.9439,116.3499
2007-12-03 07:34:00,39.9382,116.3490
2007-12-03 07:35:00,39.9358,116.3494
2007-12-03 07:36:00,39.9345,116.3493
2007-12-03 07:37:00,39.9346,116.3490
2007-12-03 07:41:00,39.9365,116.3484
2007-12-03 16:12:00,39.9370,116.3489
2007-12-03 16:25:00,39.9814,116.3475
2007-12-03 16:29:00,39.9832,116.3485
2007-12-03 16:30:00,39.9831,116.3489
2007-12-03 16:34:00,39.9838,116.3520
2007-12-03 16:38:00,39.9850,116.3540
