date,latitude,longitude
2008-10-04 09:30:00,39.9844,116.3273
2008-10-04 09:31:00,39.9850,116.3274
2008-10-04 09:32:00,39.9873,116.3271
2008-10-04 09:33:00,39.9900,116.3270
2008-10-04 09:34:00,39.9922,116.3269
2008-10-04 09:35:00,39.9942,116.3269
2008-10-04 09:36:00,39.9953,116.3266
2008-10-04 09:37:00,39.9946,116.3265
2008-10-04 09:38:00,39.9945,116.3265
2008-10-04 09:41:00,39.9947,116.3263
2008-10-04 09:42:00,39.9953,116.3264
2008-10-04 09:43:00,39.9956,116.3264
2008-10-04 09:44:00,39.9969,116.3260
2008-10-04 09:45:00,39.9984,116.3261
2008-10-04 09:46:00,40.0000,116.3255
2008-10-04 09:47:00,40.0012,116.3249
2008-10-04 09:48:00,40.0032,116.3242
2008-10-04 09:49:00,40.0036,116.3222
2008-10-04 09:50:00,40.0043,116.3224
2008-10-04 09:54:00,40.0044,116.3222
2008-10-04 10:02:00,40.0044,116.3224
2008-10-04 10:03:00,40.0043,116.3225
2008-10-04 10:04:00,40.0051,116.3219
2008-10-04 10:05:00,40.0061,116.3212
2008-10-04 10:06:00,40.0078,116.3211
2008-10-04 10:07:00,40.0090,116.3206
2008-10-04 10:37:00,40.0081,116.3187
2008-10-04 10:38:00,40.0069,116.3192
2008-10-04 10:39:00,40.0049,116.3196
2008-10-04 10:40:00,40.0037,116.3184
2008-10-04 10:41:00,40.0033,116.3188
2008-10-04 11:13:00,39.9998,116.3265
2008-10-04 11:14:00,40.0004,116.3269
2008-10-04 11:19:00,39.9945,116.3397
2008-10-04 11:20:00,39.9923,116.3408
2008-10-04 11:21:00,39.9907,116.3406
2008-10-04 11:22:00,39.9926,116.3273
2008-10-04 11:23:00,39.9909,116.3269
2008-10-04 11:24:00,39.9890,116.3268
2008-10-04 11:25:00,39.9866,116.3271
2008-10-04 11:26:00,39.9838,116.3278
2008-10-04 11:27:00,39.9829,116.3259
2008-10-04 11:28:00,39.9783,116.3315
2008-10-04 11:29:00,39.9763,116.3304
2008-10-04 11:30:00,39.9745,116.3292
2008-10-04 11:31:00,39.9748,116.3317
2008-10-04 11:32:00,39.9751,116.3334
2008-10-04 11:33:00,39.9752,116.3330
2008-10-04 13:57:00,39.9770,116.3342
2008-10-04 13:58:00,39.9770,116.3342
2008-10-04 13:59:00,39.9751,116.3293
2008-10-04 14:00:00,39.9754,116.3275
2008-10-04 14:05:00,39.9879,116.3278
2008-10-04 14:06:00,39.9902,116.3274
2008-10-04 14:07:00,39.9920,116.3305
2008-10-04 14:08:00,39.9932,116.3265
2008-10-04 14:09:00,39.9954,116.3265
2008-10-04 14:10:00,39.9975,116.3264
2008-10-04 14:11:00,39.9998,116.3258
2008-10-04 14:12:00,40.0008,116.3247
2008-10-04 14:13:00,40.0031,116.3245
2008-10-04 14:14:00,40.0054,116.3234
2008-10-04 14:15:00,40.0053,116.3215
2008-10-04 14:16:00,40.0072,116.3213
2008-10-04 14:17:00,40.0091,116.3208
2008-10-04 14:18:00,40.0082,116.3199
2008-10-05 06:31:00,40.0048,116.3203
2008-10-05 06:32:00,40.0047,116.3188
2008-10-05 06:33:00,40.0046,116.3163
2008-10-05 06:34:00,40.0045,116.3137
2008-10-05 06:35:00,40.0033,116.3124
2008-10-05 06:36:00,40.0011,116.3126
2008-10-05 06:37:00,39.9990,116.3128
2008-10-05 06:38:00,39.9985,116.3106
2008-10-05 06:47:00,39.9986,116.3096
2008-10-05 06:48:00,39.9986,116.3121
2008-10-05 06:49:00,39.9987,116.3149
2008-10-05 06:50:00,39.9994,116.3174
2008-10-05 06:51:00,40.0009,116.3189
2008-10-05 06:52:00,40.0029,116.3188
2008-10-05 06:53:00,40.0038,116.3205
2008-10-05 06:54:00,40.0048,116.3213
2008-10-05 06:55:00,40.0069,116.3214
2008-10-05 06:56:00,40.0083,116.3207
2008-10-05 06:57:00,40.0083,116.3192
2008-10-05 09:41:00,39.9758,116.3277
2008-10-05 09:42:00,39.9779,116.3281
2008-10-05 09:43:00,39.9806,116.3284
2008-10-05 09:44:00,39.9827,116.3286
2008-10-05 09:45:00,39.9845,116.3287
2008-10-05 09:46:00,39.9866,116.3279
2008-10-05 09:47:00,39.9889,116.3276
2008-10-05 09:48:00,39.9907,116.3272
2008-10-05 09:49:00,39.9913,116.3274
2008-10-05 09:50:00,39.9923,116.3272
2008-10-05 09:51:00,39.9940,116.3271
2008-10-05 09:52:00,39.9944,116.3271
2008-10-05 09:53:00,39.9958,116.3268
2008-10-05 09:54:00,39.9975,116.3269
2008-10-05 09:55:00,39.9992,116.3266
2008-10-05 09:56:00,39.9999,116.3250
2008-10-05 09:57:00,40.0015,116.3246
2008-10-05 09:58:00,40.0038,116.3245
2008-10-05 09:59:00,40.0063,116.3244
2008-10-05 10:00:00,40.0088,116.3242
2008-10-05 10:01:00,40.0097,116.3221
2008-10-05 10:02:00,40.0087,116.3200
2008-10-06 00:32:00,39.9850,116.3268
2008-10-06 00:33:00,39.9849,116.3267
2008-10-06 00:34:00,39.9843,116.3267
2008-10-06 00:35:00,39.9818,116.3269
2008-10-06 00:36:00,39.9796,116.3270
2008-10-06 00:37:00,39.9778,116.3271
2008-10-06 00:38:00,39.9754,116.3272
2008-10-06 00:39:00,39.9753,116.3295
2008-10-06 00:40:00,39.9753,116.3308
2008-10-06 00:41:00,39.9758,116.3339
2008-10-06 06:25:00,39.9776,116.3276
2008-10-06 06:26:00,39.9786,116.3276
2008-10-06 06:27:00,39.9811,116.3274
2008-10-06 06:28:00,39.9836,116.3272
2008-10-06 06:29:00,39.9859,116.3272
2008-10-06 06:30:00,39.9886,116.3271
2008-10-06 06:31:00,39.9912,116.3270
2008-10-06 06:32:00,39.9938,116.3269
2008-10-06 06:33:00,39.9960,116.3266
2008-10-06 06:34:00,39.9986,116.3267
2008-10-06 06:35:00,40.0007,116.3256
2008-10-06 06:36:00,40.0024,116.3245
2008-10-06 06:37:00,40.0043,116.3243
2008-10-06 06:38:00,40.0050,116.3243
2008-10-06 06:39:00,40.0073,116.3242
2008-10-06 06:40:00,40.0095,116.3240
2008-10-06 06:41:00,40.0089,116.3215
2008-10-06 06:42:00,40.0087,116.3199
2008-10-06 07:05:00,40.0091,116.3210
2008-10-06 07:06:00,40.0081,116.3213
2008-10-06 07:07:00,40.0059,116.3214
2008-10-06 07:08:00,40.0040,116.3216
2008-10-06 07:09:00,40.0022,116.3218
2008-10-06 07:10:00,40.0001,116.3220
2008-10-06 07:11:00,39.9979,116.3222
2008-10-06 07:12:00,39.9958,116.3225
2008-10-06 07:13:00,39.9933,116.3229
2008-10-06 07:14:00,39.9914,116.3233
2008-10-06 07:15:00,39.9920,116.3256
2008-10-06 07:16:00,39.9904,116.3268
2008-10-06 07:17:00,39.9882,116.3268
2008-10-06 07:18:00,39.9856,116.3275
2008-10-06 07:19:00,39.9840,116.3271
2008-10-06 07:20:00,39.9815,116.3273
2008-10-06 07:21:00,39.9792,116.3273
2008-10-06 07:22:00,39.9766,116.3274
2008-10-06 07:23:00,39.9755,116.3284
2008-10-06 07:24:00,39.9755,116.3304
2008-10-06 07:25:00,39.9757,116.3308
2008-10-06 07:26:00,39.9753,116.3297
2008-10-06 07:27:00,39.9753,116.3299
2008-10-06 07:28:00,39.9752,116.3301
2008-10-06 12:59:00,39.9882,116.3282
2008-10-06 13:00:00,39.9910,116.3279
2008-10-06 13:01:00,39.9926,116.3278
2008-10-06 13:02:00,39.9915,116.3271
2008-10-06 13:03:00,39.9940,116.3274
2008-10-06 13:04:00,39.9965,116.3267
2008-10-06 13:05:00,39.9992,116.3264
2008-10-06 13:06:00,40.0007,116.3247
2008-10-06 13:07:00,40.0028,116.3246
2008-10-06 13:09:00,40.0038,116.3221
2008-10-06 13:10:00,40.0038,116.3223
2008-10-06 13:11:00,40.0048,116.3215
2008-10-06 13:12:00,40.0065,116.3212
2008-10-06 13:13:00,40.0081,116.3211
2008-10-06 13:14:00,40.0093,116.3204
2008-10-06 13:15:00,40.0091,116.3193
2008-10-06 13:18:00,40.0089,116.3197
2008-10-07 00:20:00,40.0090,116.3183
2008-10-07 00:21:00,40.0085,116.3184
2008-10-07 00:24:00,40.0091,116.3188
2008-10-07 00:25:00,40.0073,116.3183
2008-10-07 00:26:00,40.0070,116.3176
2008-10-07 00:27:00,40.0091,116.3170
2008-10-07 00:28:00,40.0098,116.3143
2008-10-07 00:30:00,40.0087,116.3126
2008-10-07 00:40:00,40.0089,116.3126
2008-10-07 00:41:00,40.0107,116.3125
2008-10-07 00:45:00,40.0252,116.3078
2008-10-07 00:46:00,40.0263,116.3076
2008-10-07 00:47:00,40.0299,116.3066
2008-10-07 00:48:00,40.0312,116.3060
2008-10-07 00:49:00,40.0329,116.3054
2008-10-07 00:50:00,40.0347,116.3053
2008-10-07 00:51:00,40.0382,116.3031
2008-10-07 00:52:00,40.0393,116.3023
2008-10-07 00:53:00,40.0428,116.3001
2008-10-07 00:54:00,40.0441,116.2984
2008-10-07 00:55:00,40.0444,116.2952
2008-10-07 00:56:00,40.0491,116.2927
2008-10-07 00:57:00,40.0518,116.2919
2008-10-07 00:58:00,40.0528,116.2908
2008-10-07 00:59:00,40.0521,116.2872
2008-10-07 01:00:00,40.0514,116.2838
2008-10-07 01:01:00,40.0504,116.2796
2008-10-07 01:02:00,40.0501,116.2803
2008-10-07 01:03:00,40.0496,116.2810
2008-10-07 01:04:00,40.0487,116.2811
2008-10-07 01:05:00,40.0488,116.2807
2008-10-07 07:13:00,40.0504,116.2793
2008-10-07 07:16:00,40.0504,116.2796
2008-10-07 07:17:00,40.0504,116.2794
2008-10-07 07:18:00,40.0503,116.2795
2008-10-07 07:19:00,40.0504,116.2795
2008-10-07 07:20:00,40.0517,116.2862
2008-10-07 07:21:00,40.0527,116.2905
2008-10-07 07:22:00,40.0502,116.2920
2008-10-07 07:23:00,40.0478,116.2933
2008-10-07 07:24:00,40.0443,116.2950
2008-10-07 07:25:00,40.0436,116.2969
2008-10-07 07:26:00,40.0433,116.2998
2008-10-07 07:27:00,40.0403,116.3013
2008-10-07 07:28:00,40.0376,116.3033
2008-10-07 07:29:00,40.0357,116.3044
2008-10-07 07:30:00,40.0357,116.3042
2008-10-07 07:31:00,40.0338,116.3051
2008-10-07 07:32:00,40.0321,116.3055
2008-10-07 07:33:00,40.0298,116.3065
2008-10-07 07:34:00,40.0270,116.3074
2008-10-07 07:35:00,40.0260,116.3076
2008-10-07 07:36:00,40.0239,116.3077
2008-10-07 07:37:00,40.0211,116.3079
2008-10-07 07:38:00,40.0198,116.3082
2008-10-07 07:39:00,40.0166,116.3101
2008-10-07 07:40:00,40.0150,116.3116
2008-10-07 07:41:00,40.0104,116.3123
2008-10-07 07:42:00,40.0083,116.3126
2008-10-07 07:43:00,40.0090,116.3128
2008-10-07 07:44:00,40.0095,116.3129
2008-10-07 07:45:00,40.0097,116.3160
2008-10-07 07:46:00,40.0079,116.3176
2008-10-07 07:47:00,40.0066,116.3192
2008-10-07 07:48:00,40.0058,116.3212
2008-10-07 07:49:00,40.0055,116.3229
2008-10-07 07:50:00,40.0062,116.3234
2008-10-07 07:51:00,40.0068,116.3242
2008-10-07 07:52:00,40.0096,116.3236
2008-10-07 07:53:00,40.0105,116.3219
2008-10-07 07:56:00,40.0104,116.3219
2008-10-07 07:57:00,40.0093,116.3240
2008-10-07 07:58:00,40.0068,116.3240
2008-10-07 07:59:00,40.0042,116.3241
2008-10-07 08:00:00,40.0025,116.3254
2008-10-07 08:01:00,40.0028,116.3262
2008-10-07 08:07:00,40.0028,116.3264
2008-10-07 08:08:00,40.0024,116.3264
2008-10-07 08:09:00,40.0004,116.3270
2008-10-07 08:10:00,39.9978,116.3265
2008-10-07 08:11:00,39.9965,116.3253
2008-10-07 08:12:00,39.9959,116.3246
2008-10-07 08:59:00,39.9956,116.3243
2008-10-07 09:00:00,39.9963,116.3263
2008-10-07 09:01:00,39.9945,116.3262
2008-10-07 09:02:00,39.9922,116.3261
2008-10-07 09:03:00,39.9905,116.3265
2008-10-07 09:04:00,39.9882,116.3267
2008-10-07 09:05:00,39.9858,116.3268
2008-10-07 09:06:00,39.9840,116.3270
2008-10-07 09:07:00,39.9810,116.3269
2008-10-07 09:08:00,39.9799,116.3267
2008-10-07 09:09:00,39.9780,116.3270
2008-10-07 09:10:00,39.9756,116.3272
2008-10-07 09:11:00,39.9752,116.3294
2008-10-07 09:12:00,39.9753,116.3307
2008-10-07 13:50:00,39.9765,116.3278
2008-10-07 13:53:00,39.9841,116.3275
2008-10-07 13:54:00,39.9869,116.3274
2008-10-07 13:55:00,39.9900,116.3272
2008-10-07 13:56:00,39.9920,116.3271
2008-10-07 13:59:00,39.9945,116.3270
2008-10-07 14:00:00,39.9950,116.3268
2008-10-07 14:01:00,39.9976,116.3268
2008-10-07 14:02:00,40.0001,116.3259
2008-10-07 14:03:00,40.0016,116.3245
2008-10-07 14:04:00,40.0042,116.3244
2008-10-07 14:05:00,40.0072,116.3243
2008-10-07 14:06:00,40.0098,116.3237
2008-10-07 14:07:00,40.0090,116.3210
2008-10-07 14:08:00,40.0079,116.3204
2008-10-08 00:53:00,39.9864,116.3271
2008-10-08 00:54:00,39.9852,116.3270
2008-10-08 00:55:00,39.9830,116.3270
2008-10-08 00:56:00,39.9806,116.3271
2008-10-08 00:57:00,39.9789,116.3273
2008-10-08 00:58:00,39.9763,116.3274
2008-10-08 00:59:00,39.9746,116.3265
2008-10-08 01:00:00,39.9753,116.3288
2008-10-08 01:01:00,39.9753,116.3303
2008-10-08 06:08:00,39.9942,116.3271
2008-10-08 06:09:00,39.9953,116.3268
2008-10-08 06:10:00,39.9974,116.3268
2008-10-08 06:11:00,39.9980,116.3248
2008-10-08 06:12:00,39.9984,116.3227
2008-10-08 06:13:00,39.9984,116.3198
2008-10-08 06:14:00,39.9983,116.3182
2008-10-08 06:15:00,39.9926,116.3197
2008-10-08 06:16:00,39.9989,116.3184
2008-10-08 06:17:00,40.0008,116.3191
2008-10-08 06:18:00,40.0028,116.3190
2008-10-08 06:19:00,40.0044,116.3205
2008-10-08 06:20:00,40.0063,116.3197
2008-10-08 06:21:00,40.0083,116.3187
2008-10-08 06:22:00,40.0090,116.3197
2008-10-09 02:37:00,39.9908,116.3270
2008-10-09 02:38:00,39.9899,116.3269
2008-10-09 02:39:00,39.9878,116.3270
2008-10-09 02:40:00,39.9860,116.3271
2008-10-09 02:41:00,39.9842,116.3274
2008-10-09 02:42:00,39.9823,116.3274
2008-10-09 02:43:00,39.9804,116.3274
2008-10-09 02:44:00,39.9789,116.3276
2008-10-09 02:45:00,39.9773,116.3273
2008-10-09 02:46:00,39.9759,116.3274
2008-10-09 02:47:00,39.9754,116.3289
2008-10-09 02:48:00,39.9757,116.3310
2008-10-09 02:49:00,39.9755,116.3310
2008-10-09 04:46:00,39.9754,116.3292
2008-10-09 04:47:00,39.9757,116.3294
2008-10-09 04:48:00,39.9756,116.3278
2008-10-09 04:49:00,39.9778,116.3276
2008-10-09 04:50:00,39.9798,116.3276
2008-10-09 04:51:00,39.9819,116.3275
2008-10-09 04:52:00,39.9838,116.3275
2008-10-09 04:53:00,39.9851,116.3273
2008-10-09 04:54:00,39.9870,116.3273
2008-10-09 04:55:00,39.9890,116.3271
2008-10-09 04:56:00,39.9909,116.3273
2008-10-09 04:57:00,39.9924,116.3269
2008-10-09 04:58:00,39.9940,116.3270
2008-10-09 04:59:00,39.9946,116.3268
2008-10-09 05:00:00,39.9962,116.3269
2008-10-09 05:01:00,39.9984,116.3267
2008-10-09 05:02:00,40.0001,116.3257
2008-10-09 05:03:00,40.0013,116.3247
2008-10-09 05:04:00,40.0022,116.3232
2008-10-09 05:05:00,40.0015,116.3214
2008-10-09 05:45:00,39.9916,116.3255
2008-10-09 05:46:00,39.9915,116.3264
2008-10-09 05:47:00,39.9893,116.3266
2008-10-09 05:48:00,39.9867,116.3268
2008-10-09 05:49:00,39.9839,116.3267
2008-10-09 05:50:00,39.9810,116.3270
2008-10-09 05:51:00,39.9784,116.3271
2008-10-09 05:52:00,39.9757,116.3273
2008-10-09 05:53:00,39.9754,116.3275
2008-10-09 05:54:00,39.9753,116.3291
2008-10-09 05:55:00,39.9753,116.3308
2008-10-09 05:57:00,39.9761,116.3311
2008-10-10 14:26:00,39.9954,116.3267
2008-10-10 14:27:00,39.9957,116.3267
2008-10-10 14:28:00,39.9986,116.3267
2008-10-10 14:29:00,39.9997,116.3261
2008-10-10 14:34:00,40.0094,116.3222
2008-10-10 14:35:00,40.0093,116.3220
2008-10-10 14:36:00,40.0092,116.3211
2008-10-10 14:37:00,40.0084,116.3203
2008-10-11 04:26:00,40.0072,116.3211
2008-10-11 04:27:00,40.0065,116.3210
2008-10-11 04:28:00,40.0050,116.3211
2008-10-11 04:29:00,40.0040,116.3204
2008-10-11 04:30:00,40.0017,116.3216
2008-10-11 04:33:00,39.9972,116.3191
2008-10-11 04:34:00,39.9976,116.3186
2008-10-11 04:45:00,39.9986,116.3182
2008-10-11 04:46:00,39.9978,116.3190
2008-10-11 04:47:00,39.9974,116.3215
2008-10-11 04:48:00,39.9966,116.3229
2008-10-11 04:49:00,39.9945,116.3232
2008-10-11 04:50:00,39.9926,116.3233
2008-10-11 04:51:00,39.9913,116.3226
