date,latitude,longitude
2008-04-29 08:21:00,39.9763,116.3304
2008-04-29 09:15:00,39.9752,116.3301
2008-04-30 13:39:00,39.9786,116.3303
2008-04-30 13:46:00,39.9707,116.3468
2008-04-30 13:48:00,39.9663,116.3511
2008-04-30 13:49:00,39.9661,116.3524
2008-04-30 13:50:00,39.9660,116.3534
2008-04-30 13:51:00,39.9660,116.3542
2008-04-30 13:52:00,39.9654,116.3542
2008-04-30 13:53:00,39.9649,116.3543
2008-04-30 13:54:00,39.9643,116.3543
2008-04-30 13:55:00,39.9632,116.3547
2008-04-30 13:57:00,39.9627,116.3546
2008-04-30 13:58:00,39.9622,116.3543
2008-04-30 13:59:00,39.9615,116.3543
2008-05-01 04:08:00,39.8182,119.4811
2008-05-01 04:15:00,39.8179,119.4803
2008-05-01 04:19:00,39.8182,119.4797
2008-05-01 04:20:00,39.8178,119.4806
2008-05-01 04:31:00,39.8181,119.4808
2008-05-01 04:32:00,39.8185,119.4811
2008-05-01 04:35:00,39.8190,119.4814
2008-05-01 05:20:00,39.8187,119.4816
2008-05-01 05:21:00,39.8183,119.4812
2008-05-01 05:26:00,39.8184,119.4807
2008-05-01 05:28:00,39.8182,119.4811
2008-05-01 05:31:00,39.8177,119.4796
2008-05-01 05:33:00,39.8174,119.4787
2008-05-01 05:35:00,39.8172,119.4774
2008-05-01 05:37:00,39.8165,119.4773
2008-05-01 05:38:00,39.8160,119.4773
2008-05-01 05:39:00,39.8154,119.4772
2008-05-01 05:45:00,39.8147,119.4771
2008-05-01 07:58:00,39.8151,119.4768
2008-05-01 08:22:00,39.8147,119.4768
2008-05-01 08:25:00,39.8153,119.4768
2008-05-01 08:27:00,39.8157,119.4768
2008-05-01 08:29:00,39.8161,119.4770
2008-05-01 08:30:00,39.8169,119.4772
2008-05-01 08:35:00,39.8178,119.4800
2008-05-01 08:40:00,39.8180,119.4806
2008-05-01 08:42:00,39.8178,119.4800
2008-05-01 08:45:00,39.8174,119.4785
2008-05-01 08:46:00,39.8170,119.4775
2008-05-01 08:48:00,39.8163,119.4774
2008-05-01 08:49:00,39.8157,119.4774
2008-05-01 08:50:00,39.8153,119.4771
2008-05-01 08:51:00,39.8148,119.4770
2008-05-01 08:56:00,39.8156,119.4768
2008-05-01 08:57:00,39.8161,119.4770
2008-05-01 08:59:00,39.8168,119.4772
2008-05-01 09:02:00,39.8174,119.4789
2008-05-01 09:03:00,39.8177,119.4798
2008-05-01 09:04:00,39.8179,119.4805
2008-05-01 09:05:00,39.8182,119.4810
2008-05-01 09:06:00,39.8187,119.4813
2008-05-01 09:07:00,39.8191,119.4816
2008-05-01 09:08:00,39.8197,119.4820
2008-05-01 09:10:00,39.8193,119.4817
2008-05-01 09:11:00,39.8193,119.4810
2008-05-01 11:09:00,39.8186,119.4811
2008-05-01 11:10:00,39.8178,119.4816
2008-05-01 11:12:00,39.8170,119.4828
2008-05-01 11:14:00,39.8168,119.4835
2008-05-01 11:20:00,39.8195,119.4849
2008-05-01 11:22:00,39.8200,119.4851
2008-05-01 11:23:00,39.8211,119.4856
2008-05-01 11:25:00,39.8203,119.4849
2008-05-01 11:28:00,39.8199,119.4847
2008-05-01 11:32:00,39.8206,119.4827
2008-05-01 11:34:00,39.8210,119.4831
2008-05-01 11:36:00,39.8206,119.4825
2008-05-01 11:40:00,39.8200,119.4821
2008-05-01 11:42:00,39.8193,119.4816
2008-05-01 11:44:00,39.8186,119.4814
2008-05-02 00:28:00,39.8195,119.4758
2008-05-02 00:29:00,39.8177,119.4788
2008-05-02 00:30:00,39.8172,119.4782
2008-05-02 00:31:00,39.8167,119.4775
2008-05-02 00:33:00,39.8159,119.4773
2008-05-02 00:34:00,39.8152,119.4771
2008-05-02 00:37:00,39.8147,119.4769
2008-05-02 00:44:00,39.8147,119.4776
2008-05-02 00:45:00,39.8144,119.4780
2008-05-02 00:47:00,39.8139,119.4784
2008-05-02 00:55:00,39.8143,119.4781
2008-05-02 00:59:00,39.8149,119.4778
2008-05-02 01:01:00,39.8151,119.4771
2008-05-02 01:06:00,39.8158,119.4772
2008-05-02 01:07:00,39.8162,119.4774
2008-05-02 01:08:00,39.8168,119.4773
2008-05-02 01:10:00,39.8171,119.4778
2008-05-02 01:11:00,39.8175,119.4783
2008-05-02 01:12:00,39.8176,119.4789
2008-05-02 01:13:00,39.8177,119.4797
2008-05-02 01:14:00,39.8181,119.4806
2008-05-02 02:42:00,39.8179,119.4806
2008-05-02 02:48:00,39.8178,119.4801
2008-05-02 02:50:00,39.8176,119.4793
2008-05-02 02:51:00,39.8175,119.4785
