date,latitude,longitude
2007-08-15 00:37:00,39.9817,116.3304
2007-08-15 00:38:00,39.9820,116.3300
2007-08-15 00:39:00,39.9818,116.3291
2007-08-15 00:40:00,39.9814,116.3283
2007-08-15 00:41:00,39.9807,116.3284
2007-08-15 00:42:00,39.9801,116.3284
2007-08-15 00:43:00,39.9793,116.3286
2007-08-15 00:44:00,39.9786,116.3288
2007-08-15 00:45:00,39.9779,116.3290
2007-08-15 00:46:00,39.9771,116.3300
2007-08-15 00:47:00,39.9771,116.3302
2007-08-15 00:48:00,39.9767,116.3307
2007-08-15 10:51:00,39.9769,116.3298
2007-08-15 10:52:00,39.9771,116.3301
2007-08-15 10:53:00,39.9768,116.3290
2007-08-15 10:54:00,39.9778,116.3290
2007-08-15 10:56:00,39.9781,116.3287
2007-08-15 10:57:00,39.9793,116.3282
2007-08-15 10:58:00,39.9801,116.3281
2007-08-15 11:05:00,39.9802,116.3278
2007-08-15 11:06:00,39.9803,116.3277
2007-08-15 11:07:00,39.9808,116.3280
2007-08-15 11:08:00,39.9809,116.3289
2007-08-15 11:09:00,39.9810,116.3297
2007-08-15 11:10:00,39.9810,116.3302
2007-08-16 01:01:00,39.9820,116.3297
2007-08-16 01:02:00,39.9817,116.3292
2007-08-16 01:03:00,39.9815,116.3284
2007-08-16 01:04:00,39.9811,116.3282
2007-08-16 01:05:00,39.9803,116.3283
2007-08-16 01:06:00,39.9796,116.3282
2007-08-16 01:07:00,39.9790,116.3286
2007-08-16 01:08:00,39.9784,116.3288
2007-08-16 01:09:00,39.9777,116.3292
2007-08-16 01:10:00,39.9773,116.3295
2007-08-16 01:11:00,39.9774,116.3304
2007-08-16 01:12:00,39.9766,116.3306
2007-08-17 14:50:00,39.9776,116.3298
2007-08-17 14:52:00,39.9753,116.3304
2007-08-17 14:55:00,39.9817,116.3275
2007-08-17 14:56:00,39.9763,116.3299
2007-08-17 14:58:00,39.9758,116.3309
2007-08-17 15:07:00,39.9776,116.3292
2007-08-17 15:08:00,39.9782,116.3289
2007-08-17 15:09:00,39.9789,116.3287
2007-08-17 15:10:00,39.9795,116.3284
2007-08-17 15:11:00,39.9802,116.3282
2007-08-17 15:12:00,39.9811,116.3282
2007-08-17 15:13:00,39.9813,116.3287
2007-08-17 15:14:00,39.9815,116.3297
2007-08-17 15:15:00,39.9816,116.3303
2007-08-17 15:16:00,39.9814,116.3306
2007-08-18 02:44:00,39.9796,116.3270
2007-08-18 02:45:00,39.9814,116.3291
2007-08-18 02:46:00,39.9814,116.3283
2007-08-18 02:47:00,39.9806,116.3284
2007-08-18 02:49:00,39.9802,116.3284
2007-08-18 02:50:00,39.9794,116.3287
2007-08-18 02:51:00,39.9788,116.3287
2007-08-18 02:53:00,39.9759,116.3294
2007-08-18 02:55:00,39.9766,116.3306
2007-08-18 09:12:00,39.9754,116.3282
2007-08-18 09:18:00,39.9767,116.3302
2007-08-18 09:19:00,39.9772,116.3296
2007-08-18 09:20:00,39.9776,116.3291
2007-08-18 09:21:00,39.9783,116.3290
2007-08-18 09:22:00,39.9788,116.3289
2007-08-18 09:23:00,39.9794,116.3286
2007-08-18 09:24:00,39.9806,116.3283
2007-08-19 02:20:00,39.9779,116.3289
2007-08-19 02:21:00,39.9786,116.3283
2007-08-19 02:22:00,39.9773,116.3300
2007-08-19 02:23:00,39.9772,116.3304
2007-08-20 00:43:00,39.9816,116.3297
2007-08-20 00:45:00,39.9815,116.3283
2007-08-20 00:46:00,39.9806,116.3284
2007-08-20 00:48:00,39.9798,116.3283
2007-08-20 00:49:00,39.9787,116.3289
2007-08-20 00:50:00,39.9779,116.3290
2007-08-20 00:51:00,39.9775,116.3297
2007-08-20 00:52:00,39.9773,116.3303
2007-08-20 00:54:00,39.9764,116.3307
