date,latitude,longitude
2009-02-09 04:34:00,39.9716,116.3333
2009-02-09 04:35:00,39.9742,116.3317
2009-02-09 04:36:00,39.9749,116.3318
2009-02-09 04:37:00,39.9750,116.3313
2009-02-09 04:38:00,39.9748,116.3308
2009-02-09 04:39:00,39.9750,116.3292
2009-02-09 04:40:00,39.9753,116.3289
2009-02-09 04:41:00,39.9753,116.3277
2009-02-09 04:42:00,39.9752,116.3268
2009-02-09 04:43:00,39.9750,116.3258
2009-02-09 04:44:00,39.9750,116.3256
2009-02-09 04:45:00,39.9747,116.3255
2009-02-09 04:46:00,39.9747,116.3253
2009-02-09 04:47:00,39.9747,116.3219
2009-02-09 04:48:00,39.9752,116.3175
2009-02-09 04:49:00,39.9749,116.3137
2009-02-09 04:50:00,39.9748,116.3122
2009-02-09 04:51:00,39.9750,116.3124
2009-02-09 04:52:00,39.9723,116.3123
2009-02-09 04:53:00,39.9696,116.3131
2009-02-09 04:54:00,39.9687,116.3135
2009-02-09 04:55:00,39.9687,116.3129
2009-02-09 04:56:00,39.9685,116.3120
2009-02-09 04:57:00,39.9681,116.3123
2009-02-09 05:02:00,39.9676,116.3134
2009-02-09 05:03:00,39.9691,116.3113
2009-02-09 05:04:00,39.9688,116.3119
2009-02-09 05:05:00,39.9687,116.3127
2009-02-09 05:06:00,39.9685,116.3133
2009-02-09 05:07:00,39.9688,116.3138
2009-02-09 05:12:00,39.9691,116.3138
2009-02-09 05:13:00,39.9691,116.3137
2009-02-09 05:14:00,39.9691,116.3137
2009-02-09 05:15:00,39.9691,116.3136
2009-02-09 05:16:00,39.9690,116.3136
2009-02-09 05:23:00,39.9691,116.3136
2009-02-09 05:24:00,39.9662,116.3148
2009-02-09 05:25:00,39.9662,116.3148
2009-02-09 05:26:00,39.9638,116.3157
2009-02-09 05:27:00,39.9596,116.3165
2009-02-09 05:28:00,39.9565,116.3171
2009-02-09 05:29:00,39.9560,116.3171
2009-02-09 05:30:00,39.9528,116.3174
2009-02-09 05:31:00,39.9499,116.3178
2009-02-09 05:32:00,39.9462,116.3183
2009-02-09 05:33:00,39.9428,116.3188
2009-02-09 05:34:00,39.9387,116.3193
2009-02-09 05:35:00,39.9380,116.3194
2009-02-09 05:36:00,39.9371,116.3218
2009-02-09 05:37:00,39.9370,116.3222
2009-02-09 05:38:00,39.9366,116.3282
2009-02-09 05:39:00,39.9366,116.3296
2009-02-09 05:40:00,39.9367,116.3333
2009-02-09 05:41:00,39.9363,116.3363
2009-02-09 05:42:00,39.9354,116.3368
2009-02-09 05:43:00,39.9331,116.3376
2009-02-09 05:44:00,39.9315,116.3377
2009-02-09 05:45:00,39.9315,116.3377
2009-02-09 05:46:00,39.9311,116.3409
2009-02-09 05:47:00,39.9310,116.3427
2009-02-09 05:48:00,39.9309,116.3430
2009-02-09 05:49:00,39.9309,116.3469
2009-02-09 05:50:00,39.9273,116.3472
2009-02-09 05:51:00,39.9267,116.3481
2009-02-09 05:52:00,39.9245,116.3497
2009-02-09 05:53:00,39.9220,116.3500
2009-02-09 05:54:00,39.9163,116.3502
2009-02-09 05:55:00,39.9100,116.3504
2009-02-09 05:56:00,39.9078,116.3501
2009-02-09 05:57:00,39.9050,116.3504
2009-02-09 05:58:00,39.9017,116.3504
2009-02-09 05:59:00,39.8977,116.3526
2009-02-09 06:00:00,39.8978,116.3560
2009-02-09 06:01:00,39.8980,116.3596
2009-02-09 06:02:00,39.8983,116.3670
2009-02-09 06:03:00,39.8983,116.3678
2009-02-09 06:04:00,39.8984,116.3700
2009-02-09 06:05:00,39.8985,116.3761
2009-02-09 06:06:00,39.8989,116.3778
2009-02-09 06:07:00,39.8987,116.3795
2009-02-09 06:08:00,39.8989,116.3869
2009-02-09 06:09:00,39.8978,116.3902
2009-02-09 06:10:00,39.8978,116.3902
2009-02-09 06:11:00,39.8978,116.3903
2009-02-09 06:12:00,39.8975,116.3909
2009-02-09 06:13:00,39.8973,116.3915
2009-02-09 06:14:00,39.8970,116.3917
2009-02-09 06:15:00,39.8966,116.3917
2009-02-09 06:16:00,39.8961,116.3917
2009-02-09 06:17:00,39.8958,116.3918
2009-02-09 06:18:00,39.8955,116.3917
2009-02-09 06:19:00,39.8951,116.3919
2009-02-09 06:20:00,39.8949,116.3919
2009-02-09 06:21:00,39.8946,116.3919
2009-02-09 06:22:00,39.8946,116.3916
2009-02-09 06:23:00,39.8947,116.3913
2009-02-09 06:24:00,39.8946,116.3912
2009-02-09 06:25:00,39.8947,116.3910
2009-02-09 06:26:00,39.8949,116.3906
2009-02-09 06:27:00,39.8950,116.3908
2009-02-09 06:28:00,39.8952,116.3910
2009-02-09 06:29:00,39.8952,116.3910
2009-02-09 06:30:00,39.8948,116.3909
2009-02-09 06:31:00,39.8945,116.3908
2009-02-09 06:32:00,39.8947,116.3907
2009-02-09 06:37:00,39.8951,116.3905
2009-02-09 06:38:00,39.8951,116.3907
2009-02-09 06:39:00,39.8950,116.3907
2009-02-09 06:40:00,39.8949,116.3907
2009-02-09 06:41:00,39.8950,116.3906
2009-02-09 06:42:00,39.8950,116.3907
2009-02-09 06:43:00,39.8951,116.3907
2009-02-09 06:44:00,39.8949,116.3908
2009-02-09 06:54:00,39.8951,116.3904
2009-02-09 06:55:00,39.8953,116.3899
2009-02-09 06:56:00,39.8954,116.3908
2009-02-09 06:58:00,39.8950,116.3907
2009-02-09 06:59:00,39.8949,116.3905
2009-02-09 07:00:00,39.8949,116.3905
2009-02-09 07:01:00,39.8946,116.3906
2009-02-09 07:04:00,39.8945,116.3902
2009-02-09 07:05:00,39.8945,116.3899
2009-02-09 07:06:00,39.8944,116.3898
2009-02-09 07:07:00,39.8943,116.3899
2009-02-09 07:10:00,39.8945,116.3896
2009-02-09 07:11:00,39.8945,116.3894
2009-02-09 07:12:00,39.8944,116.3891
2009-02-09 07:13:00,39.8944,116.3888
2009-02-09 07:14:00,39.8944,116.3884
2009-02-09 07:15:00,39.8947,116.3884
2009-02-09 07:16:00,39.8951,116.3881
2009-02-09 07:17:00,39.8953,116.3881
2009-02-09 07:18:00,39.8960,116.3882
2009-02-09 07:19:00,39.8965,116.3884
2009-02-09 07:20:00,39.8971,116.3888
2009-02-09 07:21:00,39.8974,116.3892
2009-02-09 07:22:00,39.8980,116.3896
2009-02-09 07:23:00,39.8983,116.3897
2009-02-09 07:24:00,39.8982,116.3903
2009-02-09 07:25:00,39.8982,116.3910
2009-02-09 07:31:00,39.8982,116.3917
2009-02-09 07:32:00,39.8983,116.3916
2009-02-09 07:33:00,39.8983,116.3917
2009-02-09 07:34:00,39.8983,116.3920
2009-02-09 07:35:00,39.8985,116.3927
2009-02-09 07:36:00,39.8985,116.3927
2009-02-09 07:38:00,39.8990,116.3926
2009-02-09 07:39:00,39.8990,116.3927
2009-02-09 07:40:00,39.8995,116.3927
2009-02-09 07:41:00,39.8998,116.3918
2009-02-09 07:42:00,39.8999,116.3915
2009-02-09 07:43:00,39.8998,116.3911
2009-02-09 07:44:00,39.8998,116.3905
2009-02-09 07:45:00,39.9002,116.3902
2009-02-09 07:46:00,39.9008,116.3901
2009-02-09 07:47:00,39.9014,116.3901
2009-02-09 07:48:00,39.9022,116.3901
2009-02-09 07:49:00,39.9027,116.3904
2009-02-09 07:50:00,39.9033,116.3907
2009-02-09 07:51:00,39.9039,116.3908
2009-02-09 07:52:00,39.9044,116.3909
2009-02-09 07:53:00,39.9050,116.3910
2009-02-09 07:54:00,39.9053,116.3910
2009-02-09 07:55:00,39.9052,116.3912
2009-02-09 07:56:00,39.9052,116.3914
2009-02-09 07:57:00,39.9049,116.3917
2009-02-09 07:58:00,39.9045,116.3921
2009-02-09 07:59:00,39.9040,116.3924
2009-02-09 08:00:00,39.9035,116.3927
2009-02-09 08:01:00,39.9029,116.3928
2009-02-09 08:02:00,39.9023,116.3930
2009-02-09 08:03:00,39.9018,116.3931
2009-02-09 08:04:00,39.9017,116.3932
2009-02-09 08:05:00,39.9014,116.3931
2009-02-09 08:06:00,39.9006,116.3931
2009-02-09 08:07:00,39.9000,116.3931
2009-02-09 08:08:00,39.8997,116.3932
2009-02-09 08:09:00,39.8996,116.3933
2009-02-09 08:10:00,39.8995,116.3932
2009-02-09 08:11:00,39.8990,116.3929
2009-02-09 08:13:00,39.8986,116.3926
2009-02-09 08:14:00,39.8983,116.3926
2009-02-09 08:15:00,39.8978,116.3923
2009-02-09 08:16:00,39.8976,116.3919
2009-02-09 08:17:00,39.8972,116.3915
2009-02-09 08:18:00,39.8969,116.3910
2009-02-09 08:19:00,39.8971,116.3904
2009-02-09 08:20:00,39.8972,116.3896
2009-02-09 08:21:00,39.8974,116.3891
2009-02-09 08:22:00,39.8969,116.3888
2009-02-09 08:23:00,39.8965,116.3885
2009-02-09 08:24:00,39.8960,116.3883
2009-02-09 08:25:00,39.8955,116.3883
2009-02-09 08:26:00,39.8950,116.3883
2009-02-09 08:27:00,39.8950,116.3883
2009-02-09 08:28:00,39.8950,116.3883
2009-02-09 08:29:00,39.8952,116.3887
2009-02-09 08:30:00,39.8950,116.3884
2009-02-09 09:04:00,39.8947,116.3884
2009-02-09 09:05:00,39.8947,116.3884
2009-02-09 09:06:00,39.8943,116.3885
2009-02-09 09:07:00,39.8943,116.3881
2009-02-09 09:08:00,39.8941,116.3877
2009-02-09 09:09:00,39.8939,116.3873
2009-02-09 09:10:00,39.8938,116.3871
2009-02-09 09:11:00,39.8938,116.3871
2009-02-09 09:12:00,39.8938,116.3868
2009-02-09 09:13:00,39.8936,116.3867
2009-02-09 09:14:00,39.8935,116.3866
2009-02-09 09:15:00,39.8938,116.3869
2009-02-09 09:16:00,39.8939,116.3870
2009-02-09 09:17:00,39.8940,116.3874
2009-02-09 09:18:00,39.8943,116.3879
2009-02-09 09:19:00,39.8943,116.3884
2009-02-09 09:20:00,39.8939,116.3884
2009-02-09 09:21:00,39.8937,116.3885
2009-02-09 09:22:00,39.8932,116.3884
2009-02-09 09:23:00,39.8928,116.3884
2009-02-09 09:24:00,39.8928,116.3882
2009-02-09 09:25:00,39.8929,116.3882
2009-02-09 09:26:00,39.8929,116.3882
2009-02-09 09:27:00,39.8929,116.3882
2009-02-09 09:28:00,39.8906,116.3885
2009-02-09 09:29:00,39.8894,116.3920
2009-02-09 09:30:00,39.8864,116.3922
2009-02-09 09:31:00,39.8846,116.3923
2009-02-09 09:32:00,39.8819,116.3925
2009-02-09 09:33:00,39.8798,116.3926
2009-02-09 09:34:00,39.8797,116.3926
2009-02-09 09:35:00,39.8781,116.3915
2009-02-09 09:36:00,39.8755,116.3914
2009-02-09 09:37:00,39.8730,116.3915
2009-02-09 09:38:00,39.8720,116.3919
2009-02-09 09:39:00,39.8720,116.3919
2009-02-09 09:40:00,39.8724,116.3921
2009-02-09 09:41:00,39.8724,116.3926
2009-02-09 09:42:00,39.8723,116.3929
2009-02-09 09:43:00,39.8726,116.3929
2009-02-09 09:44:00,39.8731,116.3930
2009-02-09 09:45:00,39.8735,116.3929
2009-02-09 09:46:00,39.8740,116.3929
2009-02-09 09:47:00,39.8744,116.3928
2009-02-09 09:48:00,39.8742,116.3929
2009-02-09 09:49:00,39.8738,116.3930
2009-02-09 09:50:00,39.8732,116.3930
2009-02-09 09:51:00,39.8726,116.3931
2009-02-09 09:52:00,39.8720,116.3930
2009-02-09 09:53:00,39.8716,116.3930
2009-02-09 09:56:00,39.8714,116.3926
2009-02-09 09:57:00,39.8714,116.3926
2009-02-09 09:58:00,39.8715,116.3927
2009-02-09 09:59:00,39.8717,116.3930
2009-02-09 10:00:00,39.8717,116.3931
2009-02-09 10:03:00,39.8719,116.3930
2009-02-09 10:04:00,39.8721,116.3930
2009-02-09 10:05:00,39.8724,116.3930
2009-02-09 10:06:00,39.8729,116.3930
2009-02-09 10:07:00,39.8736,116.3929
2009-02-09 10:08:00,39.8741,116.3929
2009-02-09 10:09:00,39.8746,116.3929
2009-02-09 10:10:00,39.8751,116.3928
2009-02-09 10:11:00,39.8755,116.3927
2009-02-09 10:12:00,39.8760,116.3928
2009-02-09 10:13:00,39.8765,116.3928
2009-02-09 10:14:00,39.8771,116.3928
2009-02-09 10:15:00,39.8777,116.3927
2009-02-09 10:16:00,39.8783,116.3927
2009-02-09 10:17:00,39.8787,116.3928
2009-02-09 10:18:00,39.8788,116.3927
2009-02-09 10:19:00,39.8794,116.3927
2009-02-09 10:20:00,39.8795,116.3930
2009-02-09 10:21:00,39.8794,116.3922
2009-02-09 10:22:00,39.8800,116.3930
2009-02-09 10:23:00,39.8806,116.3930
2009-02-09 10:24:00,39.8809,116.3929
2009-02-09 10:25:00,39.8820,116.3928
2009-02-09 10:26:00,39.8836,116.3927
2009-02-09 10:27:00,39.8839,116.3926
2009-02-09 10:28:00,39.8877,116.3922
2009-02-09 10:29:00,39.8903,116.3936
2009-02-09 10:30:00,39.8915,116.3946
2009-02-09 10:31:00,39.8951,116.3948
2009-02-09 10:32:00,39.8969,116.3943
2009-02-09 10:33:00,39.8972,116.3941
2009-02-09 10:34:00,39.8976,116.3935
2009-02-09 10:35:00,39.8978,116.3930
2009-02-09 10:36:00,39.8976,116.3924
2009-02-09 10:37:00,39.8974,116.3917
2009-02-09 10:38:00,39.8976,116.3909
2009-02-09 10:44:00,39.8978,116.3909
2009-02-09 10:45:00,39.8979,116.3908
2009-02-09 10:46:00,39.8978,116.3908
2009-02-09 10:47:00,39.8978,116.3909
2009-02-09 10:48:00,39.8978,116.3908
2009-02-09 10:49:00,39.8976,116.3908
2009-02-09 10:50:00,39.8976,116.3908
2009-02-09 10:51:00,39.8976,116.3912
2009-02-09 10:52:00,39.8980,116.3931
2009-02-09 10:53:00,39.8987,116.3934
2009-02-09 10:54:00,39.8986,116.3934
2009-02-09 10:55:00,39.8988,116.3903
2009-02-09 10:56:00,39.8991,116.3866
2009-02-09 10:57:00,39.8991,116.3859
2009-02-09 10:58:00,39.8989,116.3806
2009-02-09 10:59:00,39.8988,116.3768
2009-02-09 11:00:00,39.8987,116.3725
2009-02-09 11:01:00,39.8985,116.3693
2009-02-09 11:02:00,39.8984,116.3642
2009-02-09 11:03:00,39.8984,116.3589
2009-02-09 11:04:00,39.8984,116.3581
2009-02-09 11:05:00,39.8983,116.3566
2009-02-09 11:06:00,39.8983,116.3564
2009-02-09 11:07:00,39.8983,116.3556
2009-02-09 11:08:00,39.8990,116.3525
2009-02-09 11:09:00,39.9026,116.3506
2009-02-09 11:10:00,39.9077,116.3503
2009-02-09 11:11:00,39.9104,116.3506
2009-02-09 11:12:00,39.9156,116.3505
2009-02-09 11:13:00,39.9217,116.3502
2009-02-09 11:14:00,39.9245,116.3501
2009-02-09 11:15:00,39.9294,116.3499
2009-02-09 11:16:00,39.9311,116.3466
2009-02-09 11:17:00,39.9312,116.3430
2009-02-09 11:18:00,39.9312,116.3388
2009-02-09 11:19:00,39.9341,116.3380
2009-02-09 11:20:00,39.9357,116.3380
2009-02-09 11:21:00,39.9357,116.3380
2009-02-09 11:22:00,39.9374,116.3362
2009-02-09 11:23:00,39.9371,116.3299
2009-02-09 11:24:00,39.9373,116.3246
2009-02-09 11:25:00,39.9378,116.3206
2009-02-09 11:26:00,39.9425,116.3191
2009-02-09 11:27:00,39.9449,116.3187
2009-02-09 11:28:00,39.9471,116.3184
2009-02-09 11:29:00,39.9500,116.3180
2009-02-09 11:30:00,39.9498,116.3177
2009-02-09 11:31:00,39.9516,116.3179
2009-02-09 11:32:00,39.9552,116.3172
2009-02-09 11:33:00,39.9552,116.3172
2009-02-09 11:34:00,39.9591,116.3168
2009-02-09 11:35:00,39.9630,116.3162
2009-02-09 11:36:00,39.9677,116.3144
2009-02-09 11:37:00,39.9681,116.3143
2009-02-09 11:38:00,39.9687,116.3140
2009-02-09 11:39:00,39.9694,116.3139
2009-02-09 11:40:00,39.9702,116.3134
2009-02-09 11:41:00,39.9708,116.3131
2009-02-09 11:42:00,39.9713,116.3140
2009-02-09 11:43:00,39.9715,116.3148
2009-02-09 11:44:00,39.9715,116.3155
2009-02-10 09:39:00,39.9684,116.3146
2009-02-10 09:40:00,39.9685,116.3158
2009-02-10 09:41:00,39.9660,116.3175
2009-02-10 09:42:00,39.9661,116.3198
2009-02-10 09:43:00,39.9663,116.3277
2009-02-10 09:44:00,39.9663,116.3376
2009-02-10 09:45:00,39.9663,116.3431
2009-02-10 09:46:00,39.9663,116.3495
2009-02-10 09:47:00,39.9662,116.3554
2009-02-10 09:48:00,39.9662,116.3612
2009-02-10 09:49:00,39.9661,116.3606
2009-02-10 09:50:00,39.9660,116.3607
2009-02-10 09:51:00,39.9654,116.3609
2009-02-10 09:52:00,39.9658,116.3608
2009-02-10 09:53:00,39.9662,116.3602
2009-02-10 09:54:00,39.9662,116.3592
2009-02-10 09:55:00,39.9661,116.3584
2009-02-10 09:56:00,39.9661,116.3575
2009-02-10 09:57:00,39.9651,116.3574
2009-02-10 09:58:00,39.9658,116.3574
2009-02-10 09:59:00,39.9659,116.3573
2009-02-10 10:00:00,39.9657,116.3573
2009-02-10 10:01:00,39.9655,116.3577
2009-02-10 10:02:00,39.9658,116.3577
2009-02-10 10:07:00,39.9658,116.3577
2009-02-10 10:08:00,39.9658,116.3576
2009-02-10 10:09:00,39.9659,116.3574
2009-02-10 10:10:00,39.9659,116.3575
2009-02-10 10:11:00,39.9659,116.3576
2009-02-10 10:12:00,39.9657,116.3576
2009-02-10 10:13:00,39.9657,116.3575
2009-02-10 10:14:00,39.9660,116.3574
2009-02-10 10:15:00,39.9659,116.3574
2009-02-10 10:16:00,39.9661,116.3573
2009-02-10 10:17:00,39.9663,116.3572
2009-02-10 10:18:00,39.9659,116.3576
2009-02-10 10:19:00,39.9660,116.3572
2009-02-10 10:20:00,39.9660,116.3575
2009-02-10 10:23:00,39.9659,116.3573
2009-02-10 10:24:00,39.9659,116.3572
2009-02-10 10:25:00,39.9658,116.3574
2009-02-10 10:26:00,39.9659,116.3575
2009-02-10 10:27:00,39.9658,116.3576
2009-02-10 10:28:00,39.9659,116.3575
2009-02-10 10:29:00,39.9659,116.3575
2009-02-10 10:30:00,39.9658,116.3574
2009-02-10 10:33:00,39.9661,116.3571
2009-02-10 10:34:00,39.9662,116.3569
2009-02-10 10:35:00,39.9660,116.3570
2009-02-10 10:36:00,39.9660,116.3570
2009-02-10 10:37:00,39.9660,116.3570
2009-02-10 10:47:00,39.9660,116.3571
2009-02-10 10:48:00,39.9658,116.3574
2009-02-10 10:49:00,39.9656,116.3575
2009-02-10 10:50:00,39.9656,116.3576
2009-02-10 10:51:00,39.9658,116.3573
2009-02-10 10:52:00,39.9659,116.3573
2009-02-10 10:53:00,39.9659,116.3574
2009-02-10 10:54:00,39.9658,116.3574
2009-02-10 10:55:00,39.9656,116.3576
2009-02-10 10:56:00,39.9659,116.3575
2009-02-10 11:14:00,39.9656,116.3574
2009-02-10 11:15:00,39.9654,116.3574
2009-02-10 11:16:00,39.9659,116.3574
2009-02-10 11:17:00,39.9662,116.3574
2009-02-10 11:18:00,39.9657,116.3573
2009-02-10 11:19:00,39.9654,116.3574
2009-02-10 11:20:00,39.9657,116.3576
2009-02-10 11:21:00,39.9653,116.3572
2009-02-10 11:22:00,39.9660,116.3575
2009-02-10 11:23:00,39.9660,116.3574
2009-02-10 11:24:00,39.9656,116.3574
2009-02-10 11:25:00,39.9655,116.3570
2009-02-10 11:26:00,39.9656,116.3575
2009-02-10 11:27:00,39.9661,116.3574
2009-02-10 11:28:00,39.9657,116.3577
2009-02-10 11:29:00,39.9657,116.3576
2009-02-10 11:30:00,39.9657,116.3575
2009-02-10 11:31:00,39.9658,116.3574
2009-02-10 11:32:00,39.9659,116.3572
2009-02-10 11:33:00,39.9658,116.3574
2009-02-10 11:38:00,39.9658,116.3577
2009-02-10 11:39:00,39.9657,116.3576
2009-02-10 11:40:00,39.9657,116.3574
2009-02-10 11:41:00,39.9659,116.3573
2009-02-10 11:42:00,39.9659,116.3576
2009-02-10 11:43:00,39.9656,116.3579
2009-02-10 11:44:00,39.9657,116.3579
2009-02-10 11:45:00,39.9659,116.3575
2009-02-10 11:46:00,39.9659,116.3574
2009-02-10 11:47:00,39.9658,116.3576
2009-02-10 11:55:00,39.9661,116.3576
2009-02-10 11:56:00,39.9660,116.3577
2009-02-10 11:57:00,39.9660,116.3574
2009-02-10 11:58:00,39.9659,116.3576
2009-02-10 11:59:00,39.9660,116.3577
2009-02-10 12:00:00,39.9660,116.3576
2009-02-10 12:01:00,39.9659,116.3576
2009-02-10 12:02:00,39.9660,116.3576
2009-02-10 12:03:00,39.9659,116.3576
2009-02-10 12:04:00,39.9659,116.3573
2009-02-10 12:05:00,39.9658,116.3573
2009-02-10 12:09:00,39.9656,116.3574
2009-02-10 12:10:00,39.9657,116.3573
