date,latitude,longitude
2007-08-01 00:47:00,39.9776,116.3310
2007-08-01 00:48:00,39.9761,116.3299
2007-08-01 10:47:00,39.9750,116.3313
2007-08-01 10:48:00,39.9757,116.3304
2007-08-02 01:35:00,39.9779,116.3323
2007-08-02 01:37:00,39.9772,116.3314
2007-08-02 01:38:00,39.9771,116.3305
2007-08-02 01:39:00,39.9769,116.3302
2007-08-02 01:40:00,39.9766,116.3302
2007-08-02 01:47:00,39.9754,116.3306
2007-08-02 01:48:00,39.9754,116.3308
2007-08-02 01:49:00,39.9757,116.3309
2007-08-02 04:32:00,39.9730,116.3376
2007-08-02 04:33:00,39.9770,116.3312
2007-08-02 04:34:00,39.9774,116.3318
2007-08-02 04:35:00,39.9778,116.3320
2007-08-02 04:36:00,39.9778,116.3326
2007-08-02 06:16:00,39.9778,116.3319
2007-08-02 06:17:00,39.9779,116.3317
2007-08-02 06:18:00,39.9775,116.3315
2007-08-02 06:19:00,39.9770,116.3311
2007-08-02 06:20:00,39.9768,116.3308
2007-08-02 10:19:00,39.9788,116.3288
2007-08-02 10:20:00,39.9793,116.3286
2007-08-02 10:21:00,39.9800,116.3283
2007-08-02 10:24:00,39.9807,116.3281
2007-08-02 10:25:00,39.9804,116.3282
2007-08-02 10:26:00,39.9801,116.3283
2007-08-02 10:27:00,39.9793,116.3285
2007-08-02 10:28:00,39.9789,116.3286
2007-08-02 10:29:00,39.9782,116.3288
2007-08-02 10:30:00,39.9777,116.3291
2007-08-02 10:31:00,39.9776,116.3297
2007-08-02 10:32:00,39.9775,116.3305
2007-08-02 10:33:00,39.9776,116.3314
2007-08-02 10:34:00,39.9776,116.3321
2007-08-02 12:39:00,39.9770,116.3318
2007-08-02 12:40:00,39.9772,116.3308
2007-08-03 03:35:00,39.9778,116.3322
2007-08-03 03:36:00,39.9780,116.3320
2007-08-03 03:53:00,39.9781,116.3317
2007-08-03 03:54:00,39.9779,116.3317
2007-08-03 03:55:00,39.9779,116.3309
2007-08-03 03:56:00,39.9778,116.3302
2007-08-03 03:57:00,39.9777,116.3294
2007-08-03 03:58:00,39.9779,116.3292
2007-08-03 03:59:00,39.9783,116.3291
2007-08-03 04:00:00,39.9789,116.3290
2007-08-03 04:01:00,39.9793,116.3289
2007-08-03 04:02:00,39.9799,116.3287
2007-08-03 04:03:00,39.9806,116.3284
2007-08-03 04:04:00,39.9808,116.3292
2007-08-03 04:05:00,39.9815,116.3297
2007-08-03 04:06:00,39.9815,116.3303
2007-08-03 04:21:00,39.9826,116.3302
2007-08-03 04:22:00,39.9815,116.3303
2007-08-03 04:23:00,39.9816,116.3294
2007-08-03 04:24:00,39.9816,116.3286
2007-08-03 04:25:00,39.9812,116.3282
2007-08-03 04:26:00,39.9806,116.3282
2007-08-03 04:27:00,39.9800,116.3283
2007-08-03 04:28:00,39.9793,116.3285
2007-08-03 04:29:00,39.9783,116.3288
2007-08-03 04:30:00,39.9776,116.3290
2007-08-03 04:31:00,39.9771,116.3295
2007-08-03 04:32:00,39.9771,116.3303
